aX,aY,aZ,gX,gY,gZ
0.433,-0.211,0.836,1.465,0.610,1.343
0.377,-0.220,0.896,1.587,0.671,1.221
0.370,-0.200,0.837,1.648,0.916,1.587
0.438,-0.233,0.890,1.526,1.343,1.648
0.322,-0.195,0.849,1.221,1.404,1.831
0.488,-0.239,0.875,1.221,1.587,2.136
0.301,-0.191,0.866,1.038,1.404,2.258
0.499,-0.231,0.856,0.916,1.465,2.441
0.312,-0.197,0.884,0.732,1.221,2.258
0.469,-0.217,0.843,0.671,1.221,2.563
0.356,-0.206,0.899,0.977,1.282,1.953
0.413,-0.202,0.839,1.221,1.465,1.831
0.416,-0.224,0.899,1.770,1.587,1.587
0.352,-0.195,0.843,1.831,1.648,1.404
0.475,-0.236,0.881,1.831,1.648,1.282
0.310,-0.189,0.854,1.587,1.160,1.221
0.498,-0.233,0.863,1.282,1.038,1.404
0.297,-0.192,0.876,0.977,0.793,1.465
0.484,-0.225,0.848,0.916,0.793,1.953
0.327,-0.202,0.891,0.916,0.427,2.197
0.438,-0.207,0.838,1.099,-0.061,2.808
0.380,-0.214,0.897,1.221,0.549,2.563
0.375,-0.197,0.837,1.282,0.671,2.563
0.439,-0.230,0.889,1.648,0.916,2.136
0.319,-0.189,0.849,1.587,1.099,1.648
0.485,-0.233,0.878,1.648,1.648,1.343
0.297,-0.187,0.868,2.014,1.831,1.282
0.497,-0.231,0.855,2.502,1.953,1.709
0.313,-0.200,0.880,2.441,1.526,1.953
0.471,-0.228,0.837,2.197,1.221,2.625
0.356,-0.221,0.890,1.831,1.038,2.563
0.413,-0.215,0.832,1.038,0.977,2.502
0.416,-0.232,0.895,0.366,1.038,2.075
0.351,-0.193,0.844,-0.305,0.916,2.075
0.468,-0.228,0.891,-0.061,1.038,1.953
0.306,-0.181,0.863,0.427,1.038,1.892
0.494,-0.229,0.871,1.038,1.160,2.014
0.297,-0.186,0.875,1.526,1.221,1.831
0.487,-0.224,0.845,1.770,1.770,2.136
0.329,-0.202,0.884,1.648,1.404,1.831
0.445,-0.212,0.832,1.465,1.099,2.075
0.383,-0.216,0.893,1.160,1.038,1.709
0.382,-0.197,0.835,0.977,0.916,1.709
0.442,-0.228,0.892,1.282,1.160,1.587
0.324,-0.188,0.851,1.404,1.160,1.221
0.490,-0.236,0.879,1.526,1.404,0.977
0.302,-0.190,0.869,1.648,0.977,1.099
0.500,-0.232,0.859,1.648,1.038,1.526
0.310,-0.197,0.884,1.465,0.916,1.465
0.468,-0.222,0.842,1.343,0.977,1.892
0.349,-0.213,0.895,1.038,0.977,1.892
0.411,-0.207,0.836,0.977,1.038,2.319
0.410,-0.224,0.896,0.854,1.343,2.136
0.349,-0.191,0.841,0.671,1.343,2.319
0.465,-0.231,0.884,0.977,1.648,2.441
0.308,-0.187,0.856,0.916,1.587,2.441
0.502,-0.234,0.863,0.977,1.526,2.625
0.303,-0.189,0.872,1.221,0.916,2.502
0.494,-0.224,0.847,1.221,0.793,2.563
0.331,-0.201,0.890,1.221,0.549,1.770
0.447,-0.211,0.841,1.282,0.488,1.587
0.381,-0.218,0.901,1.526,0.549,1.038
0.382,-0.200,0.839,1.709,0.488,0.671
0.439,-0.229,0.892,1.709,0.610,0.305
0.323,-0.190,0.846,1.587,0.610,0.610
0.480,-0.234,0.875,1.587,1.038,0.732
0.291,-0.187,0.864,1.343,0.793,1.038
0.491,-0.232,0.856,1.465,1.221,1.770
0.303,-0.197,0.883,1.404,1.160,2.258
0.468,-0.220,0.842,1.404,1.221,2.991
0.346,-0.211,0.893,1.282,1.099,3.113
0.414,-0.207,0.834,1.221,1.282,3.174
0.413,-0.224,0.894,0.977,1.404,2.747
0.358,-0.192,0.840,0.732,1.160,2.441
0.473,-0.229,0.885,1.099,0.977,2.014
0.314,-0.184,0.858,1.404,0.610,1.709
0.499,-0.232,0.870,1.648,0.854,1.465
0.298,-0.188,0.875,1.831,0.916,0.977
0.489,-0.226,0.851,2.136,1.221,0.854
0.324,-0.204,0.891,2.136,0.977,0.488
0.445,-0.216,0.837,2.136,0.977,0.732
0.376,-0.222,0.895,2.014,0.977,0.793
0.381,-0.202,0.837,1.587,0.793,1.160
0.436,-0.230,0.892,1.526,0.977,1.465
0.324,-0.192,0.847,1.282,0.854,1.770
0.480,-0.235,0.877,1.160,1.221,2.075
0.304,-0.193,0.883,1.404,1.404,2.686
0.470,-0.220,0.842,1.282,1.648,2.930
0.349,-0.211,0.892,1.587,1.587,2.441
0.418,-0.206,0.832,1.465,1.404,2.380
0.413,-0.223,0.893,1.465,1.282,1.831
0.358,-0.193,0.839,1.404,0.793,1.831
0.468,-0.234,0.886,1.404,0.854,1.770
0.311,-0.187,0.857,1.404,0.854,1.526
0.499,-0.234,0.869,1.770,1.038,1.099
0.301,-0.191,0.875,1.709,0.610,1.099
0.491,-0.230,0.851,1.892,0.671,1.587
0.326,-0.207,0.891,1.770,0.610,1.404
0.447,-0.218,0.838,1.404,0.732,1.648
0.374,-0.220,0.897,1.404,0.854,1.404
0.384,-0.201,0.837,1.160,0.916,1.709
0.435,-0.228,0.893,1.099,0.916,1.526
0.325,-0.188,0.850,1.038,0.854,1.709
0.481,-0.235,0.879,1.343,1.099,1.953
0.294,-0.190,0.865,1.770,1.038,2.014
0.493,-0.234,0.859,1.953,1.282,2.197
0.303,-0.198,0.879,1.831,1.282,2.014
0.470,-0.224,0.838,1.770,1.343,2.197
0.344,-0.213,0.890,1.465,1.343,2.014
0.418,-0.211,0.831,1.221,1.404,1.953
0.408,-0.227,0.893,1.160,1.099,1.892
0.356,-0.196,0.840,0.977,0.671,2.014
0.462,-0.235,0.887,0.977,1.038,1.770
0.308,-0.190,0.858,0.916,0.854,1.770
0.495,-0.232,0.871,1.099,1.099,1.770
0.299,-0.186,0.877,1.282,0.854,1.648
0.489,-0.223,0.855,1.587,0.854,1.892
0.319,-0.198,0.894,1.709,0.916,1.648
0.443,-0.213,0.840,2.014,1.038,1.831
0.370,-0.219,0.896,2.380,1.465,1.587
0.384,-0.202,0.833,2.380,1.526,1.587
0.435,-0.233,0.887,2.136,1.526,1.648
0.329,-0.194,0.842,1.648,1.587,1.709
0.482,-0.239,0.875,1.526,1.709,2.014
0.300,-0.191,0.864,1.343,1.709,2.136
0.497,-0.236,0.859,1.465,1.709,2.441
0.307,-0.199,0.883,1.587,1.465,2.319
0.479,-0.226,0.843,1.587,1.465,2.441
0.350,-0.214,0.895,1.587,1.099,2.258
0.424,-0.214,0.834,1.404,1.038,2.197
0.410,-0.230,0.894,1.221,1.038,1.526
0.360,-0.200,0.840,0.977,0.916,1.343
0.462,-0.235,0.886,0.854,0.793,0.977
0.307,-0.187,0.857,0.549,0.732,0.732
0.488,-0.232,0.872,0.854,1.282,0.916
0.290,-0.187,0.874,0.977,1.404,1.221
0.483,-0.224,0.849,1.343,1.709,1.770
0.316,-0.197,0.885,1.648,1.709,2.075
0.446,-0.213,0.833,1.770,1.465,2.625
0.373,-0.218,0.891,1.648,1.404,2.625
0.390,-0.204,0.831,1.587,1.160,2.808
0.436,-0.232,0.890,1.526,1.038,2.441
0.334,-0.194,0.845,1.221,1.099,2.014
0.485,-0.238,0.880,1.160,0.977,1.526
0.302,-0.192,0.867,1.160,0.977,1.038
0.499,-0.236,0.863,1.160,1.343,0.977
0.305,-0.200,0.884,1.282,1.282,0.854
0.476,-0.227,0.845,1.282,1.587,1.160
0.344,-0.214,0.893,1.404,1.343,1.160
0.422,-0.214,0.833,1.343,1.343,1.892
0.402,-0.227,0.893,1.038,1.465,2.014
0.359,-0.199,0.838,0.793,1.404,2.441
0.460,-0.235,0.886,0.793,1.343,2.625
0.314,-0.190,0.853,0.549,1.221,2.625
0.499,-0.235,0.869,0.793,1.343,2.563
0.303,-0.190,0.870,0.793,1.099,2.319
0.497,-0.228,0.848,0.916,0.977,2.075
0.325,-0.198,0.887,1.038,0.549,1.709
0.452,-0.212,0.841,1.038,0.122,1.526
0.371,-0.214,0.900,1.221,0.488,0.977
0.388,-0.200,0.840,1.404,0.488,0.916
0.428,-0.227,0.896,1.770,0.977,0.854
0.328,-0.189,0.845,1.587,1.099,1.038
0.476,-0.234,0.876,1.770,1.282,1.160
0.294,-0.189,0.858,1.770,1.282,1.526
0.495,-0.233,0.855,1.526,1.465,1.892
0.303,-0.195,0.876,1.343,1.160,2.197
0.475,-0.222,0.840,1.282,1.099,2.808
0.342,-0.210,0.891,1.099,0.977,2.747
0.424,-0.212,0.836,0.977,0.977,2.930
0.406,-0.226,0.898,0.977,1.160,2.319
0.367,-0.197,0.841,0.793,0.854,1.953
0.466,-0.234,0.890,0.854,0.977,1.404
0.319,-0.188,0.854,0.977,0.610,1.160
0.498,-0.234,0.872,1.465,0.549,1.099
0.298,-0.190,0.872,1.465,0.488,0.854
0.488,-0.229,0.853,1.587,0.793,0.916
0.311,-0.201,0.889,1.648,0.854,0.671
0.443,-0.215,0.840,1.587,1.160,0.977
0.361,-0.216,0.896,1.831,1.526,0.916
0.385,-0.202,0.836,1.709,1.709,1.465
0.426,-0.231,0.892,1.770,2.014,1.770
0.330,-0.193,0.840,1.648,1.953,2.197
0.480,-0.238,0.874,1.770,1.953,2.563
0.304,-0.193,0.858,1.587,1.465,2.930
0.505,-0.237,0.858,1.282,1.160,3.113
0.312,-0.199,0.880,1.160,0.854,2.930
0.486,-0.227,0.846,0.977,0.793,2.747
0.350,-0.212,0.897,0.854,0.671,2.014
0.432,-0.211,0.841,0.977,0.732,1.648
0.404,-0.223,0.902,1.038,0.732,0.732
0.367,-0.195,0.843,1.160,0.793,0.488
0.462,-0.229,0.888,1.526,0.916,0.366
0.315,-0.185,0.852,1.709,0.671,0.488
0.492,-0.234,0.868,1.892,0.854,0.671
0.296,-0.191,0.866,1.892,0.732,1.160
0.489,-0.231,0.847,1.709,0.427,1.709
0.312,-0.203,0.883,1.282,0.244,1.953
0.446,-0.216,0.837,0.732,0.488,2.258
0.360,-0.214,0.896,0.427,0.732,2.014
0.384,-0.198,0.839,0.427,1.038,2.197
0.420,-0.223,0.897,0.793,1.404,2.136
0.329,-0.185,0.849,1.343,1.526,2.258
0.477,-0.230,0.880,1.770,1.831,2.441
0.302,-0.187,0.861,2.075,1.465,2.563
0.501,-0.236,0.859,2.380,1.343,2.991
0.346,-0.218,0.891,1.831,0.854,1.587
0.432,-0.217,0.835,1.526,0.854,1.343
0.402,-0.229,0.898,1.404,0.854,0.610
0.364,-0.201,0.844,1.099,0.916,0.305
0.453,-0.238,0.892,1.343,1.160,-0.122
0.312,-0.193,0.854,1.343,1.160,-0.122
0.490,-0.238,0.871,1.465,1.160,0.366
0.289,-0.192,0.869,1.404,0.977,0.854
0.484,-0.231,0.850,1.221,1.282,1.709
0.308,-0.201,0.885,1.221,1.282,2.136
0.446,-0.217,0.839,1.099,1.465,2.991
0.361,-0.214,0.896,1.160,1.892,3.235
0.393,-0.201,0.835,1.282,1.953,3.357
0.429,-0.226,0.891,1.465,1.831,3.113
0.341,-0.191,0.840,1.526,1.526,2.869
0.484,-0.235,0.876,1.892,1.404,2.380
0.308,-0.192,0.858,1.892,1.099,1.648
0.503,-0.239,0.858,2.075,1.221,1.099
0.306,-0.202,0.878,1.953,0.916,0.305
0.479,-0.231,0.845,1.709,1.038,0.183
0.336,-0.215,0.893,1.587,0.916,-0.122
0.424,-0.215,0.837,1.404,1.099,0.000
0.393,-0.229,0.896,1.343,1.221,0.366
0.361,-0.203,0.839,0.977,1.282,1.221
0.451,-0.238,0.887,0.977,1.648,1.953
0.312,-0.192,0.850,0.732,1.648,2.625
0.489,-0.234,0.868,0.610,1.892,3.296
0.296,-0.188,0.869,0.488,1.770,3.662
0.497,-0.225,0.852,0.610,1.953,4.089
0.321,-0.194,0.888,0.793,1.526,3.723
0.463,-0.211,0.838,0.977,1.465,3.662
0.372,-0.212,0.894,1.343,1.282,2.686
0.404,-0.201,0.832,1.465,1.160,1.831
0.431,-0.225,0.891,1.648,1.099,0.610
0.340,-0.190,0.844,1.587,1.038,-0.061
0.477,-0.235,0.881,1.831,0.977,-0.427
0.300,-0.189,0.861,1.892,0.916,-0.427
0.495,-0.236,0.861,2.075,1.160,0.000
0.298,-0.198,0.877,1.953,1.038,0.305
0.477,-0.231,0.844,1.953,1.099,1.282
0.338,-0.215,0.891,1.404,1.038,1.709
0.428,-0.216,0.836,0.977,0.793,2.686
0.397,-0.228,0.897,0.732,1.160,2.747
0.368,-0.201,0.840,0.549,1.221,3.113
0.455,-0.234,0.890,0.732,1.221,3.113
0.316,-0.188,0.852,0.916,1.465,2.991
0.491,-0.233,0.872,1.160,1.648,2.747
0.295,-0.189,0.869,1.404,1.587,2.380
0.494,-0.232,0.849,1.709,1.770,2.258
0.319,-0.204,0.882,1.953,1.526,1.526
0.464,-0.223,0.832,1.831,1.343,1.404
0.367,-0.221,0.888,1.465,0.977,0.793
0.401,-0.208,0.829,1.160,0.854,0.793
0.431,-0.234,0.891,0.916,0.549,0.610
0.338,-0.196,0.847,0.732,0.122,1.099
0.472,-0.238,0.885,0.977,0.244,1.221
0.295,-0.193,0.864,1.160,0.610,1.160
0.492,-0.238,0.864,1.343,0.916,1.526
0.296,-0.200,0.878,1.221,1.099,1.587
0.475,-0.230,0.845,0.793,1.587,1.953
0.332,-0.210,0.892,0.732,1.770,1.892
0.430,-0.212,0.836,0.488,2.075,2.319
0.398,-0.222,0.895,0.854,2.014,2.563
0.371,-0.195,0.837,0.732,1.465,3.052
0.458,-0.229,0.884,0.793,1.709,2.808
0.322,-0.189,0.847,0.977,1.465,2.686
0.496,-0.235,0.870,1.343,1.221,2.502
0.300,-0.191,0.868,1.160,0.977,1.770
0.496,-0.228,0.853,1.160,1.160,1.282
0.317,-0.197,0.887,1.038,1.160,0.671
0.460,-0.216,0.840,1.282,1.221,0.671
0.364,-0.213,0.896,1.404,1.099,0.671
0.400,-0.201,0.834,1.404,1.038,1.099
0.424,-0.226,0.893,1.465,1.160,1.282
0.339,-0.194,0.843,1.526,1.221,1.648
0.475,-0.238,0.880,1.709,1.282,2.014
0.298,-0.193,0.860,1.587,1.038,2.319
0.496,-0.239,0.862,1.587,1.465,2.563
0.302,-0.198,0.876,1.282,1.282,2.258
0.481,-0.229,0.844,1.343,1.221,2.502
0.336,-0.211,0.889,1.343,1.343,2.136
0.435,-0.214,0.832,1.221,1.160,2.319
0.396,-0.225,0.893,1.160,0.793,2.014
0.370,-0.199,0.836,1.160,0.793,1.953
0.455,-0.235,0.887,1.465,1.099,1.526
0.319,-0.193,0.849,1.404,0.977,1.343
0.492,-0.239,0.870,1.526,0.854,1.099
0.298,-0.193,0.867,1.221,0.854,0.977
0.494,-0.236,0.853,1.282,0.916,1.099
0.312,-0.205,0.887,1.099,0.916,1.099
0.461,-0.223,0.841,0.793,1.160,1.404
0.364,-0.218,0.897,0.793,1.221,1.404
0.402,-0.204,0.838,0.793,1.099,2.014
0.424,-0.228,0.895,0.732,1.099,2.075
0.341,-0.193,0.844,0.732,1.343,2.380
0.475,-0.234,0.880,1.038,1.465,2.441
0.304,-0.186,0.858,1.038,1.282,2.319
0.499,-0.230,0.860,1.282,1.404,2.258
0.303,-0.191,0.874,1.282,1.099,1.892
0.484,-0.224,0.843,1.160,0.916,2.075
0.336,-0.204,0.890,1.282,0.854,1.587
0.433,-0.208,0.835,1.343,1.099,1.221
0.391,-0.218,0.897,1.343,1.160,1.038
0.368,-0.195,0.839,1.221,1.221,1.099
0.448,-0.230,0.892,1.648,1.404,1.099
0.313,-0.190,0.852,1.770,1.404,1.282
0.486,-0.237,0.871,1.953,1.709,1.587
0.296,-0.193,0.866,1.953,1.404,1.953
0.493,-0.235,0.850,1.770,1.404,2.502
0.312,-0.203,0.883,1.709,1.282,2.686
0.463,-0.224,0.837,1.526,1.526,2.991
0.363,-0.221,0.893,1.465,1.526,2.686
0.409,-0.213,0.833,1.282,1.404,2.808
0.430,-0.236,0.892,1.282,1.221,2.502
0.349,-0.197,0.843,0.977,0.977,2.258
0.480,-0.237,0.884,0.916,1.099,1.953
0.306,-0.192,0.863,0.977,1.038,1.770
0.498,-0.237,0.866,1.343,1.282,1.831
0.302,-0.197,0.877,1.282,1.404,1.770
0.487,-0.228,0.844,1.221,1.465,1.892
0.376,-0.193,0.837,0.854,1.038,1.953
0.451,-0.224,0.888,1.221,0.854,1.648
0.319,-0.183,0.848,1.282,0.793,1.587
0.487,-0.230,0.871,1.343,0.977,1.709
0.293,-0.186,0.866,1.587,0.793,1.526
0.491,-0.229,0.853,1.770,1.099,1.587
0.311,-0.201,0.883,1.770,1.221,1.099
0.461,-0.223,0.839,1.831,1.343,1.404
0.363,-0.219,0.892,1.709,1.343,1.282
0.408,-0.208,0.834,1.587,1.038,1.404
0.423,-0.231,0.895,1.465,0.977,1.587
0.345,-0.199,0.845,1.282,1.038,1.709
0.476,-0.241,0.884,1.343,1.099,1.770
0.306,-0.193,0.861,1.343,1.038,2.136
0.501,-0.238,0.863,1.160,1.160,2.136
0.304,-0.195,0.875,1.099,0.916,2.014
0.486,-0.227,0.844,0.916,0.854,2.014
0.334,-0.205,0.890,0.977,0.854,1.892
0.440,-0.209,0.836,1.099,0.916,1.831
0.389,-0.216,0.896,1.343,0.854,1.404
0.373,-0.195,0.837,1.526,0.916,1.465
0.447,-0.230,0.887,1.892,1.221,1.465
0.318,-0.191,0.848,2.014,1.221,1.404
0.486,-0.239,0.872,1.953,1.343,1.648
0.295,-0.194,0.864,1.648,1.404,1.465
0.497,-0.236,0.852,1.465,1.526,1.709
0.311,-0.202,0.881,1.404,1.099,1.892
0.466,-0.224,0.838,1.160,0.916,2.258
0.358,-0.218,0.893,1.160,0.854,2.197
0.407,-0.209,0.836,0.854,0.671,2.380
0.419,-0.231,0.895,0.854,0.977,2.075
0.347,-0.196,0.844,0.793,0.977,1.892
0.471,-0.236,0.884,1.038,1.282,1.770
0.304,-0.190,0.859,1.221,1.282,1.770
0.498,-0.237,0.862,1.282,1.587,1.770
0.303,-0.195,0.872,1.282,1.404,1.953
0.487,-0.228,0.843,1.343,1.282,2.319
0.333,-0.207,0.889,1.221,0.977,2.258
0.441,-0.214,0.836,1.099,1.099,2.380
0.390,-0.220,0.898,1.038,1.282,2.197
0.379,-0.195,0.840,0.977,1.282,2.014
0.453,-0.229,0.890,1.404,1.282,1.831
0.326,-0.188,0.849,1.648,0.977,1.648
0.494,-0.235,0.873,1.770,1.099,1.465
0.303,-0.192,0.865,1.831,0.977,1.282
0.499,-0.234,0.854,1.770,0.793,1.221
0.309,-0.201,0.882,1.221,0.732,0.977
0.463,-0.223,0.840,1.099,0.671,1.099
0.351,-0.214,0.895,0.916,0.610,0.916
