aX,aY,aZ,gX,gY,gZ
-0.015,0.004,0.958,0.122,0.854,2.319
0.069,-0.028,0.881,0.366,2.136,1.587
0.129,-0.052,1.119,1.892,1.221,1.038
0.062,0.009,0.879,0.671,0.610,1.160
-0.057,0.009,0.755,0.916,0.977,2.197
0.075,-0.034,0.942,1.526,1.099,2.747
0.130,-0.132,1.404,1.587,1.038,2.075
0.130,-0.168,1.323,1.099,1.770,1.587
-0.121,0.057,0.688,1.404,0.183,1.526
-0.074,-0.017,0.700,2.625,2.930,1.831
0.068,-0.006,0.927,-0.244,0.488,2.502
0.031,-0.023,1.036,-0.366,1.038,2.625
-0.012,-0.091,1.063,2.136,0.732,2.014
-0.019,-0.014,0.915,1.160,0.977,0.488
-0.028,-0.008,0.785,0.916,2.197,-0.183
0.027,-0.034,0.875,1.709,1.526,0.366
0.097,-0.020,1.030,0.793,0.854,1.648
0.055,-0.067,1.095,1.282,0.977,2.808
-0.040,-0.034,0.961,0.977,0.671,3.296
-0.059,-0.007,0.892,1.526,1.587,3.113
-0.059,-0.028,0.876,1.526,1.099,2.625
0.078,-0.044,1.072,1.038,1.099,2.258
-0.032,-0.051,1.075,1.526,0.977,2.136
0.069,-0.088,0.989,1.587,1.648,2.441
0.070,-0.063,1.065,1.282,1.221,3.052
-0.036,-0.035,0.950,0.916,0.916,3.357
0.016,-0.021,0.884,1.648,1.343,3.235
0.019,-0.098,1.095,1.282,1.343,2.686
-0.030,-0.022,0.966,1.221,0.732,2.319
-0.042,0.047,0.582,0.854,1.648,2.197
0.072,-0.008,0.909,1.587,2.014,2.380
0.188,-0.160,1.431,2.136,0.916,2.319
0.032,-0.097,1.160,-0.366,1.282,2.441
-0.043,-0.052,0.961,1.282,1.709,2.747
-0.044,-0.001,0.658,1.953,0.916,2.869
-0.009,0.036,0.850,1.282,0.488,2.930
0.042,-0.050,1.115,0.732,2.014,2.930
0.117,-0.152,1.284,0.977,1.221,2.502
-0.005,-0.061,1.020,2.380,1.892,2.014
-0.003,0.027,0.682,-0.183,0.671,2.808
0.022,-0.021,0.968,0.305,0.732,3.662
-0.027,-0.034,0.957,2.258,1.343,3.052
0.084,-0.004,0.938,1.343,1.465,1.831
0.046,-0.085,1.111,1.404,1.160,1.465
-0.050,-0.056,1.021,1.099,0.854,1.709
-0.034,-0.031,0.839,1.526,1.343,2.258
0.052,-0.029,0.962,1.587,1.343,2.747
0.043,-0.081,1.135,1.282,0.610,2.686
-0.004,0.023,0.786,-0.610,0.793,2.197
-0.061,0.057,0.671,1.404,1.526,2.075
0.130,-0.069,1.033,2.930,1.892,1.343
0.125,-0.142,1.440,0.000,0.916,0.916
0.014,-0.073,1.039,-0.061,1.282,1.587
-0.080,0.022,0.660,1.587,0.427,2.075
0.043,0.003,0.896,2.625,2.014,1.770
0.091,-0.068,1.067,0.244,0.061,1.709
0.021,-0.089,1.244,0.305,1.343,1.526
-0.101,-0.047,0.864,1.709,1.343,1.282
-0.084,-0.035,0.924,1.648,1.526,0.366
0.125,-0.068,1.157,0.488,1.709,0.366
0.022,-0.111,1.154,1.282,0.732,1.282
0.026,0.005,0.890,0.427,0.610,1.282
0.011,-0.032,0.841,0.366,1.160,1.648
0.014,-0.051,1.013,2.075,1.038,1.831
0.059,-0.127,1.177,1.282,1.282,1.404
0.040,-0.047,1.022,-0.122,1.038,1.404
-0.006,-0.006,0.801,0.916,0.732,1.648
0.000,-0.019,0.859,1.526,1.465,1.404
0.061,-0.019,0.962,0.488,0.854,1.221
0.031,0.009,0.941,0.366,1.160,1.465
0.036,-0.007,0.828,1.526,1.404,1.404
-0.012,-0.006,0.877,1.587,1.648,1.282
0.023,-0.028,0.982,0.732,0.916,1.953
0.060,-0.022,0.935,1.099,1.343,2.319
0.150,-0.074,1.236,2.319,1.099,2.502
-0.059,-0.066,1.054,0.244,0.488,2.502
-0.091,-0.022,0.910,1.587,1.343,2.563
0.019,0.028,0.717,1.831,1.404,2.197
-0.030,0.029,0.719,1.282,0.427,2.197
0.061,-0.021,0.891,1.526,1.465,2.380
0.061,-0.131,1.393,0.854,0.732,2.014
0.089,-0.117,1.218,1.343,2.136,1.221
-0.082,0.057,0.681,0.977,1.038,0.854
-0.072,0.037,0.628,1.953,2.747,1.343
-0.043,-0.023,0.792,0.916,0.610,2.258
0.166,-0.137,1.396,0.977,2.136,2.258
-0.007,-0.069,1.072,0.000,0.366,2.319
-0.060,0.032,0.705,0.488,0.854,1.709
-0.031,-0.008,0.767,1.770,1.648,0.977
0.115,-0.039,1.025,0.916,0.549,0.977
0.055,-0.085,1.215,0.549,0.854,0.793
-0.017,-0.040,0.914,0.793,0.793,1.160
0.018,-0.008,0.868,1.282,1.099,1.465
0.005,-0.005,0.922,1.526,1.465,1.587
0.076,-0.004,0.865,1.099,1.160,1.648
0.024,-0.029,0.996,1.648,1.343,1.221
0.019,-0.109,1.124,1.587,1.282,1.343
-0.058,-0.015,0.994,0.916,1.038,1.526
-0.116,-0.010,0.881,1.038,1.770,1.587
0.079,-0.094,1.171,1.770,1.892,1.465
0.136,-0.114,1.263,1.526,0.610,1.648
-0.034,-0.013,0.874,0.610,0.244,1.831
-0.063,0.012,0.639,1.038,1.892,2.075
-0.030,-0.016,0.733,0.366,0.671,2.502
0.164,-0.135,1.408,1.892,2.014,1.892
0.039,-0.072,1.111,0.427,0.305,2.380
-0.011,0.015,0.817,0.122,1.465,2.625
-0.028,0.026,0.739,1.221,1.831,2.686
0.043,-0.001,0.882,1.587,0.610,2.441
0.025,-0.080,1.148,1.343,1.343,1.648
-0.111,-0.022,0.948,0.977,0.977,1.648
0.035,-0.047,1.004,1.526,2.319,1.953
-0.057,-0.040,0.980,1.709,0.671,2.014
0.085,-0.054,1.004,1.099,1.404,2.258
0.020,-0.077,1.210,1.099,1.038,2.258
-0.001,0.018,0.800,0.366,1.343,1.648
-0.085,0.015,0.625,1.343,2.563,0.793
0.109,-0.041,1.088,1.038,0.854,0.427
0.070,-0.109,1.320,0.366,0.793,0.244
-0.032,-0.017,0.885,0.610,1.282,0.610
0.000,0.007,0.784,0.549,1.526,0.977
-0.018,0.009,0.842,0.549,0.793,0.549
-0.098,0.020,0.814,0.916,0.793,0.244
0.041,-0.059,1.103,1.160,1.648,0.061
0.142,-0.081,1.230,1.160,1.465,-0.061
-0.027,-0.015,0.950,1.038,0.427,0.061
-0.014,-0.021,0.710,1.892,1.892,0.977
-0.003,-0.024,0.943,1.831,0.916,1.831
0.039,-0.107,1.175,1.221,1.465,1.770
0.021,-0.034,0.961,1.160,1.404,1.648
-0.007,-0.017,0.808,1.892,1.343,1.160
0.022,-0.026,0.895,2.197,1.709,1.038
0.095,-0.039,1.050,1.587,1.099,1.404
0.091,-0.084,1.128,1.221,1.221,1.709
0.019,-0.032,1.013,0.305,0.793,2.197
-0.089,-0.009,0.849,0.610,0.916,2.441
-0.113,0.006,0.622,1.648,1.221,2.319
0.072,-0.039,1.139,2.014,1.587,1.953
0.136,-0.074,1.217,0.916,0.977,1.953
0.121,-0.062,1.130,0.977,0.366,2.625
-0.066,-0.044,0.892,1.892,1.465,3.357
-0.121,0.030,0.572,1.160,0.793,3.540
0.123,-0.026,1.027,1.221,2.991,3.357
0.067,-0.065,1.213,0.488,-0.183,3.601
-0.010,-0.043,1.044,1.099,1.160,3.235
-0.063,-0.006,0.820,1.770,2.197,2.930
-0.037,0.001,0.906,1.343,1.160,2.441
0.061,-0.077,1.106,1.465,1.892,2.014
-0.006,0.013,0.834,1.587,0.610,2.197
-0.056,-0.025,0.792,2.014,1.892,2.625
0.104,-0.041,1.017,0.793,1.160,2.930
-0.011,-0.101,1.136,0.610,0.916,2.563
-0.041,-0.050,0.929,2.441,1.587,1.526
0.020,-0.004,0.777,1.526,1.465,1.099
0.083,-0.021,0.955,-0.366,1.160,1.831
0.084,-0.067,1.074,1.282,0.549,2.380
-0.058,-0.088,1.121,1.587,1.221,1.953
0.013,-0.045,0.980,0.183,1.526,1.465
-0.001,-0.009,0.836,0.793,0.977,1.221
0.056,-0.028,0.987,1.587,1.282,1.221
-0.021,-0.058,1.104,1.038,0.916,1.343
0.056,-0.060,1.064,0.305,1.465,1.404
0.010,0.002,0.824,1.160,0.671,1.831
-0.057,-0.011,0.759,1.587,1.038,1.648
0.159,-0.027,1.029,0.977,1.526,1.343
0.046,-0.111,1.245,-0.061,1.892,1.099
-0.008,0.005,0.841,1.343,1.343,0.854
0.050,0.011,0.743,2.319,1.038,1.221
0.023,-0.001,0.879,1.099,0.488,2.014
0.064,-0.024,0.973,0.366,1.343,2.808
0.100,-0.131,1.246,1.343,1.038,2.319
0.162,-0.135,1.337,2.441,1.587,1.587
-0.108,0.007,0.773,1.221,0.610,1.465
-0.055,-0.027,0.740,2.197,2.563,1.831
0.128,-0.017,1.024,1.282,1.343,2.808
0.010,-0.041,1.062,-0.244,0.061,3.784
-0.110,-0.059,1.001,2.136,1.465,3.601
0.062,-0.072,1.101,2.197,2.014,2.197
-0.037,-0.029,1.128,0.610,0.793,1.526
0.057,-0.059,0.950,0.671,1.282,1.709
0.005,-0.073,1.042,2.441,0.854,1.892
0.069,-0.067,1.171,0.061,1.343,1.404
-0.055,-0.038,0.915,0.610,1.648,1.343
-0.126,0.018,0.626,1.404,0.305,1.648
0.121,-0.063,1.097,2.380,1.282,2.014
0.049,-0.078,1.195,-0.183,0.610,2.625
0.030,-0.036,0.986,0.183,1.892,2.197
-0.075,-0.002,0.783,1.953,1.526,1.465
-0.029,-0.041,0.953,1.587,1.099,0.854
0.106,-0.053,1.119,0.244,1.343,1.160
-0.049,-0.048,1.055,0.854,0.916,1.709
0.019,-0.081,1.004,1.709,1.648,1.648
-0.095,-0.029,1.047,1.404,1.343,1.343
0.078,-0.067,1.049,0.916,2.197,1.648
0.038,-0.056,1.059,1.160,0.671,2.319
-0.012,0.001,0.886,1.160,0.671,2.502
-0.047,0.006,0.776,0.977,1.282,2.441
-0.034,-0.017,0.916,1.282,1.648,2.319
0.127,-0.137,1.310,1.709,1.343,2.197
-0.030,-0.060,1.036,1.709,0.061,2.563
-0.044,-0.009,0.806,0.793,1.221,3.052
0.064,-0.009,0.927,0.366,1.709,3.113
0.011,-0.044,1.027,1.587,0.977,2.502
0.032,-0.030,1.031,1.953,1.709,1.709
-0.030,-0.046,0.979,1.099,1.343,1.709
0.070,-0.024,0.931,0.366,1.587,2.197
0.021,-0.077,1.133,1.709,0.916,2.502
-0.024,-0.009,0.912,1.038,0.854,2.380
-0.051,0.016,0.762,1.526,1.587,2.380
-0.045,0.005,0.721,1.892,1.404,2.136
0.079,-0.034,1.103,1.465,1.099,2.258
0.089,-0.092,1.227,1.526,0.977,2.563
0.012,-0.061,1.074,0.977,0.610,2.563
-0.060,-0.002,0.780,1.282,1.587,2.502
-0.073,-0.009,0.817,1.343,0.916,2.319
0.125,-0.085,1.110,0.977,1.587,2.014
-0.015,-0.047,1.086,0.732,0.732,2.014
-0.034,-0.013,0.845,0.854,1.343,1.648
0.039,-0.019,0.888,1.038,1.831,1.465
-0.008,-0.077,1.062,1.221,1.282,1.221
0.026,-0.058,0.988,1.709,1.221,1.160
0.033,0.020,0.808,0.366,1.587,1.404
-0.003,-0.021,0.811,0.854,1.465,1.831
0.139,0.009,0.911,1.770,0.977,1.587
-0.084,-0.028,0.895,1.282,0.366,1.099
0.047,-0.005,1.015,0.244,1.587,1.282
0.005,-0.060,1.152,0.244,0.366,1.404
0.017,-0.064,1.066,2.380,1.160,1.038
-0.007,0.013,0.675,1.221,1.038,0.916
-0.015,-0.001,0.914,0.427,1.343,1.221
0.074,-0.077,1.079,0.977,0.671,1.709
-0.065,-0.024,1.008,1.038,0.854,1.099
-0.012,-0.053,0.932,1.099,2.319,0.427
0.026,-0.047,0.908,1.099,1.282,0.549
0.065,-0.042,1.070,1.221,1.282,1.038
0.030,-0.033,0.951,1.038,0.916,1.526
0.035,-0.024,0.808,0.854,1.526,1.099
0.036,0.010,0.899,1.160,1.160,0.977
0.107,-0.057,1.019,1.404,1.282,1.221
0.133,-0.051,1.163,1.526,0.793,1.709
-0.040,-0.020,0.910,0.610,0.610,2.380
-0.009,-0.001,0.867,1.099,1.160,3.052
0.023,0.016,0.760,1.221,0.854,2.869
-0.011,0.015,0.782,1.404,1.282,2.441
0.176,-0.067,1.058,1.892,1.465,2.258
0.142,-0.109,1.319,1.648,0.427,2.563
0.107,-0.192,1.376,2.197,1.831,3.418
-0.092,0.015,0.690,1.221,0.305,3.540
-0.008,0.000,0.746,2.075,2.441,2.930
0.075,-0.046,0.997,1.221,0.671,2.991
0.001,-0.051,1.097,-0.427,0.549,3.235
-0.040,-0.034,0.906,1.648,1.770,2.991
0.057,-0.020,0.895,1.831,1.770,1.953
0.073,-0.070,1.275,0.366,1.343,1.770
-0.018,0.001,0.856,0.732,0.183,2.014
-0.095,-0.020,0.737,3.052,2.197,1.892
0.023,-0.019,0.924,1.160,1.465,1.953
0.138,-0.068,1.211,-0.977,0.732,2.563
0.012,-0.053,1.042,2.258,1.099,2.747
-0.012,-0.011,0.839,2.319,0.793,1.892
0.010,0.004,0.908,0.366,1.404,1.404
-0.054,-0.041,1.006,1.465,0.977,1.343
0.096,-0.057,0.992,1.343,1.404,1.160
-0.019,-0.055,1.088,1.099,0.854,1.404
-0.024,-0.001,0.844,0.977,0.671,1.770
0.002,-0.004,0.807,1.160,1.343,1.831
-0.009,-0.037,0.982,1.160,1.465,1.099
0.059,-0.081,1.072,0.732,1.221,0.183
0.007,-0.043,1.050,1.648,1.038,0.305
-0.012,-0.085,1.039,1.343,1.160,0.732
0.086,-0.047,1.010,0.610,1.099,1.404
-0.027,-0.042,1.023,0.671,1.343,1.953
-0.015,-0.027,0.925,1.526,0.916,2.014
0.007,0.009,0.700,1.099,1.221,1.953
-0.016,0.010,0.862,0.854,0.977,2.319
0.174,-0.082,1.147,1.953,1.465,2.258
0.057,-0.091,1.200,0.793,0.610,1.831
-0.045,-0.040,0.931,0.916,1.160,2.197
-0.001,-0.033,0.833,1.770,1.282,2.686
0.043,-0.012,0.987,1.099,1.282,2.869
0.033,-0.096,1.143,1.526,1.160,2.930
0.049,-0.073,1.119,1.404,1.465,2.808
-0.041,0.029,0.810,1.221,1.221,3.052
-0.010,-0.025,0.788,2.014,1.648,3.235
0.151,-0.048,1.080,1.038,1.221,3.479
-0.057,-0.020,0.967,-0.366,0.916,3.052
0.018,-0.042,0.789,2.563,1.709,2.686
0.069,0.002,0.903,2.319,1.343,2.319
-0.041,-0.017,0.803,-0.061,0.610,2.197
0.101,0.008,0.799,0.000,1.648,2.869
-0.024,-0.032,0.934,1.831,0.183,2.563
0.135,-0.111,1.256,1.099,1.770,1.831
-0.028,-0.003,1.001,-0.854,-0.244,1.648
-0.138,-0.014,0.761,2.808,2.075,1.526
-0.001,0.013,0.669,2.136,2.075,0.977
0.100,-0.060,1.136,-0.366,1.282,1.465
0.110,-0.129,1.311,2.258,0.977,1.892
0.030,-0.052,1.042,0.732,0.977,1.648
-0.064,0.001,0.867,0.977,1.831,1.404
-0.071,-0.006,0.675,1.587,1.160,1.221
0.132,-0.051,1.092,1.709,1.038,0.732
0.029,-0.045,0.993,0.366,1.160,1.831
-0.042,-0.018,0.811,1.526,1.404,1.587
0.007,-0.003,0.838,0.854,1.160,1.099
0.061,-0.013,0.970,-0.305,1.099,0.793
0.032,-0.071,1.134,0.793,1.770,0.854
-0.044,-0.043,0.925,1.709,0.671,0.732
-0.145,-0.013,0.868,0.977,1.160,0.732
0.070,-0.065,1.125,-0.183,2.075,0.977
0.050,-0.064,1.105,1.343,0.977,1.465
-0.016,0.004,0.701,1.953,0.977,1.587
-0.006,-0.001,0.864,1.404,1.282,2.380
0.039,-0.031,1.001,0.549,1.160,3.052
-0.057,0.004,0.825,1.038,0.854,2.686
-0.075,-0.002,0.800,2.136,1.831,2.014
0.046,-0.071,1.204,1.831,0.977,1.709
0.266,-0.170,1.412,1.160,2.380,2.136
-0.073,-0.055,1.054,0.793,0.183,2.441
-0.056,-0.007,0.634,2.258,2.258,2.747
-0.004,0.001,0.950,0.732,0.183,3.235
0.032,-0.080,1.153,-0.183,1.099,3.296
0.094,-0.039,1.030,1.831,1.404,2.747
-0.095,-0.070,1.058,1.770,0.854,1.343
0.001,-0.037,0.953,0.854,1.587,0.916
0.018,0.002,0.751,0.793,1.099,1.343
-0.010,-0.019,0.861,1.282,1.526,1.587
0.175,-0.084,1.131,1.160,0.793,1.587
0.003,-0.059,1.164,-0.061,0.427,1.648
-0.017,-0.045,0.960,1.038,1.831,1.343
-0.009,-0.002,0.775,1.892,0.977,1.038
0.019,-0.000,0.935,1.526,1.404,0.916
-0.028,-0.053,1.051,0.732,0.793,1.282
0.055,-0.053,1.041,0.732,1.221,1.465
-0.035,-0.005,0.869,1.404,1.099,0.916
0.075,-0.026,0.823,1.343,2.014,0.488
0.142,-0.062,1.178,1.221,1.038,0.549
-0.051,-0.056,1.033,0.000,0.793,0.854
0.054,-0.033,0.857,1.587,1.282,1.160
-0.002,-0.050,0.976,1.709,1.099,0.671
-0.027,-0.037,0.917,1.099,1.099,0.122
-0.051,-0.018,0.931,0.610,1.709,0.305
0.057,-0.098,1.212,0.244,1.404,0.916
0.074,-0.088,1.125,1.770,0.671,0.977
-0.024,-0.016,0.850,1.221,0.732,0.427
-0.020,-0.009,0.858,-0.061,1.160,0.732
-0.045,-0.028,0.932,0.488,1.221,1.160
0.067,-0.054,1.066,0.916,0.916,1.099
0.106,-0.051,1.087,1.282,1.160,0.427
0.002,-0.075,1.016,0.305,1.526,0.488
-0.023,0.005,0.840,-0.366,0.916,0.793
-0.072,-0.019,0.898,0.183,1.038,0.732
0.109,-0.009,0.975,0.366,0.977,0.488
0.036,-0.027,1.003,0.244,1.770,0.305
0.035,-0.027,0.951,0.854,1.587,0.305
0.044,-0.019,0.861,1.648,0.854,1.038
-0.001,-0.059,1.028,1.953,0.854,2.136
-0.021,-0.041,0.974,1.709,0.854,2.319
0.026,0.008,0.794,1.465,1.892,2.014
0.008,-0.014,0.890,0.916,1.526,1.892
0.152,-0.084,1.142,1.465,1.282,1.953
0.088,-0.084,1.245,1.465,1.221,2.319
-0.037,-0.040,0.908,1.404,0.977,2.625
-0.017,0.006,0.677,1.526,0.793,2.808
0.026,0.002,0.917,2.014,0.977,2.747
0.097,-0.065,1.078,1.526,0.732,2.930
-0.007,-0.046,1.058,1.526,1.221,2.625
0.049,-0.033,0.898,1.831,1.404,2.380
-0.019,-0.066,1.005,1.709,1.099,2.319
0.049,-0.026,0.931,1.526,0.610,2.136
-0.000,-0.087,1.092,1.221,1.465,1.526
0.004,-0.044,1.044,0.854,1.160,1.160
-0.042,0.026,0.593,1.038,1.526,1.099
-0.022,-0.005,0.776,1.770,1.770,1.343
0.093,-0.099,1.358,2.319,0.854,1.770
0.085,-0.083,1.197,1.099,1.343,2.075
-0.040,-0.041,0.979,1.953,1.282,2.258
-0.040,0.012,0.595,1.343,0.488,2.502
-0.002,0.010,0.919,1.587,1.038,2.930
0.043,-0.060,1.017,0.977,1.404,3.357
0.103,-0.112,1.287,1.099,1.648,2.991
0.025,-0.064,1.043,1.953,0.732,2.441
0.015,-0.066,0.945,0.732,1.404,2.563
0.024,0.009,0.884,0.793,0.732,2.869
0.003,0.006,0.776,1.648,1.404,2.319
0.002,-0.018,0.847,1.465,0.610,1.526
0.036,-0.027,0.985,1.099,1.526,1.038
0.085,-0.108,1.218,0.854,1.404,1.343
0.007,-0.053,1.119,1.587,1.221,1.465
-0.046,0.037,0.680,0.977,1.221,1.526
-0.042,0.021,0.639,1.160,1.709,1.526
-0.056,-0.015,0.888,1.404,1.404,1.587
0.100,-0.091,1.271,1.343,1.160,1.038
-0.030,-0.051,1.027,1.282,0.366,1.282
0.026,0.010,0.804,1.038,1.404,1.648
0.013,-0.024,0.892,1.038,1.953,1.953
0.072,-0.004,0.858,1.404,0.793,2.258
-0.016,-0.023,0.954,2.014,1.038,2.014
-0.008,-0.045,1.003,1.282,1.221,1.953
0.032,-0.035,1.057,0.549,1.343,1.953
-0.032,-0.052,1.089,1.343,1.465,1.648
0.020,-0.076,0.979,1.343,0.916,1.648
0.016,-0.058,1.042,1.526,1.282,1.648
0.020,-0.003,0.826,0.183,1.221,1.892
-0.034,0.004,0.750,0.366,1.038,2.075
-0.028,-0.024,0.977,1.587,1.282,1.831
0.079,-0.119,1.245,2.075,1.282,1.282
0.099,-0.056,1.132,1.038,1.526,1.282
0.004,0.026,0.748,1.099,0.977,2.136
-0.032,0.013,0.722,2.258,1.343,2.991
0.047,0.003,0.847,1.160,0.610,3.723
0.006,-0.120,1.243,1.099,0.488,3.540
-0.001,-0.055,1.057,1.221,1.221,3.357
-0.052,0.006,0.783,1.160,1.160,2.808
0.005,0.001,0.824,1.465,1.892,2.380
0.058,-0.045,1.010,1.343,1.038,2.258
0.073,-0.034,1.066,0.793,1.404,2.197
0.008,-0.033,0.958,1.221,0.977,2.197
-0.069,0.006,0.747,1.343,1.221,2.380
-0.091,0.004,0.797,1.160,1.465,2.136
0.128,-0.104,1.259,0.488,1.953,1.526
0.056,-0.056,1.133,1.953,1.160,0.549
-0.030,-0.056,1.049,0.244,1.282,1.099
0.042,-0.025,0.844,1.404,1.221,1.282
0.009,-0.049,0.949,1.831,0.488,1.709
-0.019,-0.020,0.917,1.343,0.671,1.953
-0.049,-0.003,0.870,0.610,1.709,2.014
0.088,-0.059,1.131,0.488,1.770,1.831
0.075,-0.093,1.152,1.831,1.282,1.282
-0.018,-0.019,0.886,1.953,0.732,1.343
-0.034,-0.021,0.886,1.587,1.526,2.502
0.041,-0.003,0.796,1.282,1.282,2.991
0.067,-0.019,0.920,1.404,1.770,2.686
-0.007,-0.040,1.054,1.526,0.854,2.747
0.044,-0.089,1.083,1.282,0.854,2.930
0.088,-0.099,1.334,1.343,0.916,3.052
-0.023,-0.006,0.829,0.183,0.671,2.686
-0.067,0.002,0.843,2.075,1.831,2.075
-0.136,0.003,0.590,1.831,1.038,1.648
0.098,-0.051,1.155,1.404,2.441,1.648
0.134,-0.089,1.239,-0.183,0.610,2.136
-0.051,-0.003,0.910,1.526,0.793,2.502
-0.063,-0.001,0.718,2.380,2.075,2.014
0.063,-0.012,0.973,0.183,0.854,1.831
0.046,-0.043,1.063,0.610,0.977,1.770
0.045,0.000,0.849,2.136,1.282,1.648
-0.041,-0.043,0.903,1.770,1.526,1.282
0.127,-0.047,1.001,0.366,1.587,1.099
0.062,-0.083,1.145,0.366,0.671,1.831
-0.017,-0.068,1.074,2.502,1.343,1.831
-0.069,0.025,0.559,1.526,0.793,1.648
0.025,0.032,0.873,0.610,1.953,1.892
0.142,-0.062,1.115,0.793,0.732,2.441
-0.013,-0.096,1.190,1.282,0.244,2.563
-0.028,-0.021,0.877,1.648,1.892,2.319
-0.081,0.003,0.743,0.977,0.732,2.563
0.098,-0.013,0.991,1.221,2.014,2.625
0.048,-0.080,1.130,1.587,0.916,2.319
-0.024,-0.052,0.991,0.916,1.526,1.892
0.032,-0.028,0.916,1.282,1.831,1.892
-0.013,-0.087,1.040,1.282,1.038,1.953
-0.070,-0.052,1.029,1.770,0.977,1.770
0.092,-0.073,1.070,0.488,2.258,1.770
0.027,-0.023,0.969,0.549,0.366,2.075
-0.039,0.021,0.722,1.221,0.671,2.136
0.059,-0.016,0.954,2.014,1.282,1.770
0.093,-0.106,1.189,1.343,1.465,1.648
-0.015,-0.018,0.981,-0.061,0.977,2.014
-0.051,-0.048,0.880,1.770,1.404,2.441
0.022,0.028,0.748,1.404,1.160,2.197
0.006,-0.015,0.877,0.610,1.465,1.709
0.073,0.009,0.903,0.854,0.793,1.709
-0.030,-0.080,0.971,1.953,0.854,1.282
0.174,-0.051,1.110,0.732,2.075,1.160
-0.026,-0.079,1.098,-0.732,1.343,1.526
-0.014,-0.010,0.869,2.441,1.465,1.831
0.028,-0.008,0.793,2.075,1.099,1.343
0.069,-0.007,0.915,-0.610,1.038,1.587
0.012,-0.019,0.972,1.038,1.343,1.892
0.081,-0.133,1.175,2.686,1.099,1.831
0.047,-0.087,1.221,1.038,0.549,1.953
-0.010,0.024,0.740,0.000,1.221,2.625
-0.050,0.007,0.724,2.014,1.709,2.563
0.135,-0.044,1.016,2.136,0.916,1.892
-0.036,-0.088,1.126,0.366,0.122,1.831
-0.016,-0.049,0.962,0.793,2.075,2.136
-0.007,0.006,0.791,1.099,1.221,1.709
0.028,0.004,0.847,0.732,1.770,1.038
0.103,-0.026,0.928,1.282,1.160,0.916
-0.018,-0.017,0.911,1.404,1.587,1.160
0.055,-0.023,0.958,0.610,1.282,1.709
0.044,-0.022,0.990,0.732,0.610,2.319
0.106,-0.119,1.213,1.953,0.977,2.625
-0.001,-0.054,1.072,0.610,0.854,2.502
-0.049,0.006,0.788,0.854,1.221,2.563
-0.080,-0.006,0.702,2.075,1.160,2.625
0.104,-0.021,1.026,1.526,1.648,2.808
0.032,-0.065,1.127,0.305,0.671,3.052
0.017,-0.063,1.056,1.770,1.221,2.502
-0.027,-0.016,0.842,1.282,1.587,1.770
-0.015,-0.021,0.887,0.488,1.038,1.343
0.083,-0.044,1.051,1.526,1.526,0.916
0.015,-0.006,0.931,0.732,1.038,0.610
-0.077,-0.045,0.844,0.793,1.587,0.366
0.027,0.007,0.855,0.854,1.160,0.488
-0.065,-0.028,0.853,0.977,0.854,0.488
0.134,-0.040,1.018,1.038,1.587,0.488
0.001,-0.055,1.116,0.000,0.061,0.366
-0.040,-0.058,0.999,0.610,1.587,0.244
-0.066,0.033,0.508,1.282,1.160,-0.122
0.021,0.020,0.869,1.526,2.502,-0.732
0.112,-0.064,1.088,0.488,0.488,-0.427
0.062,-0.113,1.314,0.183,0.488,-0.488
-0.081,-0.021,0.881,-0.183,1.465,-0.366
-0.077,0.013,0.683,-0.305,1.160,0.122
0.134,-0.028,0.980,0.854,2.563,-0.122
-0.006,-0.044,1.054,0.977,0.061,0.000
0.070,-0.009,0.915,1.404,1.099,-0.061
-0.084,-0.028,0.874,1.709,1.526,0.427
0.083,-0.086,1.085,1.465,1.770,0.793
0.082,-0.028,1.085,1.526,1.099,1.282
-0.043,0.015,0.686,1.160,1.099,1.526
-0.022,0.003,0.698,1.953,2.014,1.953
0.087,-0.057,1.031,1.892,1.099,2.258
0.125,-0.093,1.306,1.160,1.038,2.380
0.083,-0.130,1.240,1.221,1.282,2.563
0.003,0.011,0.741,0.732,0.610,2.808
-0.001,-0.021,0.803,1.465,2.075,2.808
0.095,-0.026,1.008,1.160,0.122,2.808
0.020,-0.041,1.145,0.488,0.732,2.747
-0.032,-0.033,0.954,0.549,1.709,2.441
0.050,-0.012,0.947,0.732,1.221,1.709
0.011,-0.065,1.143,1.465,0.916,1.221
0.016,-0.005,0.900,1.648,1.160,1.343
-0.029,0.009,0.769,1.831,1.648,1.648
-0.073,0.015,0.731,1.648,1.343,1.770
0.039,-0.004,1.079,1.282,1.465,1.709
0.104,-0.080,1.224,1.343,1.343,1.770
0.011,-0.052,1.008,0.854,0.122,1.587
-0.027,-0.010,0.868,1.404,1.953,1.465
-0.083,0.011,0.631,0.793,0.977,1.892
0.105,-0.029,1.019,0.732,2.625,1.709
-0.011,-0.046,0.971,0.549,1.465,1.465
0.013,-0.042,1.017,0.732,1.831,1.465
0.016,-0.011,0.849,0.610,0.671,1.465
0.007,-0.015,0.886,1.587,0.977,1.770
0.066,-0.024,1.004,1.892,1.038,2.075
0.032,-0.089,1.131,1.892,1.587,1.892
-0.104,-0.019,0.942,2.014,0.977,1.892
0.052,-0.035,0.945,2.319,1.831,2.441
-0.079,-0.050,1.141,2.014,0.732,2.869
0.069,-0.095,1.074,0.977,1.892,2.686
-0.015,-0.054,0.993,1.221,0.549,2.075
